mes,mpio,fecha,hora,victima,sexo_v,edad_v,parentesco,edo_civil_v,ocupacion_v,escolaridad_v,agresor,sexo_a,edad_a,edo_civil_a,ocupacion_a,escolaridad_a,pob
10,18,2018/10/05,1,1,F,36,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,34,UNIÓN LIBRE,EMPLEADO,PRIMARIA,247370
10,18,2018/09/30,21,1,F,29,ESPOSO (A),CASADO,SIN OFICIO,PREPARATORIA,1.0,M,36,CASADO,EMPLEADO,SECUNDARIA,247370
10,26,2018/10/02,20,1,M,20,NINGUNO,CASADO,EMPLEADO,PREPARATORIA,1.0,F,20,CASADO,HOGAR,SECUNDARIA,682880
10,26,2018/10/01,15,1,F,22,NINGUNO,CASADO,ESTUDIANTE,PREPARATORIA,1.0,M,26 a 30,NE,NE,NE,682880
10,26,2018/10/04,15,1,F,42,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,45,CASADO,NE,SECUNDARIA,682880
10,26,2018/08/19,0,1,F,25,NINGUNO,SOLTERO,SIN OFICIO,PREPARATORIA,1.0,M,21 a 25,NE,NE,NE,682880
10,26,2018/09/29,10,1,F,34,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,18 a 20,NE,NE,NE,682880
10,26,2018/09/27,16,1,F,19,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,28,UNIÓN LIBRE,SIN OFICIO,PREPARATORIA,682880
10,26,2018/09/22,4,1,F,51,CONCUBINO (A),SOLTERO,COMERCIANTE,SECUNDARIA,1.0,M,53,SEPARADO,EMPLEADO,LICENCIATURA,682880
10,26,2018/09/21,22,1,F,52,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,57,CASADO,EMPLEADO,SECUNDARIA,682880
10,31,2018/10/01,1,1,F,32,EXESPOSO (A),UNIÓN LIBRE,COMERCIANTE,LICENCIATURA,1.0,M,49,UNIÓN LIBRE,SIN OFICIO,LICENCIATURA,333481
10,31,2018/09/27,15,1,M,44,NINGUNO,CASADO,COMERCIANTE,TÉCNICO / COMERCIO,2.0,F M,44 58,CASADO CASADO,EMPLEADO CHOFER,LICENCIATURA PRIMARIA,333481
10,31,2018/09/23,3,1,F,36,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,18 a 20,NE,NE,NE,333481
10,31,2018/10/03,10,1,F,27,NINGUNO,CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,25,CASADO,COMERCIANTE,PREPARATORIA,333481
10,31,2018/10/03,12,1,F,28,NINGUNO,UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,19,NE,NE,NE,333481
10,31,2018/09/30,23,1,F,36,PADRE,CASADO,HOGAR,SECUNDARIA,1.0,M,41,CASADO,NE,PRIMARIA,333481
10,31,2018/10/04,3,1,M,39,ESPOSO (A),CASADO,EMPLEADO,PREPARATORIA,1.0,F,37,CASADO,HOGAR,PRIMARIA,333481
10,31,2018/10/04,4,1,F,37,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,39,CASADO,EMPLEADO,PREPARATORIA,333481
10,31,2018/09/21,20,1,M,2,MADRE,SOLTERO,ESTUDIANTE,PRIMARIA,2.0,M F,18 a 20 21 a 25,NE NE,NE NE,NE NE,333481
10,31,2018/10/03,21,1,F,45,NINGUNO,CASADO,EMPLEADO,SECUNDARIA,1.0,M,47,CASADO,NE,SECUNDARIA,333481
10,31,2018/09/24,20,1,F,23,CONCUBINO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,22,NE,NE,NE,333481
10,33,2018/09/29,12,1,F,41,EXESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,38,CASADO,ALBAÑIL,ANALFABETA,79853
10,33,2018/09/28,21,1,F,43,ESPOSO (A),CASADO,OBRERO,SECUNDARIA,1.0,M,41 a 45,CASADO,NE,SECUNDARIA,79853
10,33,2018/09/22,0,1,F,29,NINGUNO,CASADO,SIN OFICIO,SECUNDARIA,1.0,M,26 a 30,NE,NE,NE,79853
10,39,2018/10/04,18,1,F,25,NINGUNO,SEPARADO,HOGAR,SECUNDARIA,1.0,M,26,SOLTERO,EMPLEADO,PRIMARIA,1109171
10,39,2018/10/01,11,1,M,27,NINGUNO,UNIÓN LIBRE,SIN OFICIO,TÉCNICO / COMERCIO,1.0,F,19,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1109171
10,39,2018/10/02,19,1,F,47,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,46,UNIÓN LIBRE,COMERCIANTE,PREPARATORIA,1109171
10,39,2018/10/03,23,1,F,37,ESPOSO (A),CASADO,HOGAR,POSGRADO,1.0,M,45,CASADO,NE,LICENCIATURA,1109171
10,39,2018/09/30,18,1,F,35,NINGUNO,UNIÓN LIBRE,EMPLEADO,TÉCNICO / COMERCIO,1.0,M,27,UNIÓN LIBRE,NE,PRIMARIA,1109171
10,39,2018/07/03,23,1,F,22,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,26,CASADO,NE,SECUNDARIA,1109171
10,39,2018/09/20,3,1,M,40,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,43,CASADO,NE,PRIMARIA,1109171
10,39,2018/09/24,19,1,F,78,HIJO(A),VIUDO,HOGAR,PRIMARIA,1.0,F,58,CASADO,SIN OFICIO,PRIMARIA,1109171
10,39,2018/09/14,17,1,F,26,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,M,26,CASADO,EMPLEADO,PREPARATORIA,1109171
10,39,2018/10/02,21,1,M,52,NINGUNO,CASADO,COMERCIANTE,PREPARATORIA,1.0,M,23,SOLTERO,ESTUDIANTE,LICENCIATURA,1109171
10,39,2018/10/01,23,1,F,32,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,M,32,CASADO,SIN OFICIO,SECUNDARIA,1109171
10,39,2018/10/05,0,1,F,37,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,37,CASADO,TRANSPORTISTA,LICENCIATURA,1109171
10,45,2018/09/30,8,1,F,31,CONCUBINO (A),UNIÓN LIBRE,SIN OFICIO,LICENCIATURA,1.0,M,36,CASADO,MECÁNICO(A),PREPARATORIA,54192
10,46,2018/10/04,0,1,M,49,NINGUNO,CASADO,EMPLEADO,SECUNDARIA,2.0,F M,26 32,UNIÓN LIBRE UNIÓN LIBRE,SIN OFICIO SIN OFICIO,SECUNDARIA PRIMARIA,430143
10,48,2018/09/30,13,1,F,34,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,38,CASADO,NE,PREPARATORIA,296954
10,48,2018/09/29,20,1,F,25,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,25,UNIÓN LIBRE,HOGAR,PRIMARIA,296954
10,48,2018/09/30,21,1,F,31,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,35,UNIÓN LIBRE,NE,SECUNDARIA,296954
10,48,2018/10/01,13,1,F,37,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,32,NE,EMPLEADO,SECUNDARIA,296954
10,48,2018/09/30,3,1,F,36,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,M,38,CASADO,OBRERO,SECUNDARIA,296954
10,48,2018/10/01,1,1,F,43,NINGUNO,CASADO,COMERCIANTE,TÉCNICO / COMERCIO,1.0,M,46 a 50,NE,NE,NE,296954
10,25,2018/10/05,0,1,F,29,NINGUNO,UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,M,28,UNIÓN LIBRE,COMERCIANTE,SECUNDARIA,67294
10,26,2018/09/21,21,2,M F,11 39,NINGUNO EXESPOSO (A),SOLTERO DIVORCIADO,DESEMPLEADO EMPLEADO,PRIMARIA LICENCIATURA,1.0,M,37,NE,NE,NE,682880
10,31,2018/09/27,23,2,F F,17 48,PADRE PADRE,UNIÓN LIBRE CASADO,SIN OFICIO SIN OFICIO,PRIMARIA SECUNDARIA,1.0,M,24,SOLTERO,SIN OFICIO,PRIMARIA,333481
10,39,2018/07/24,10,2,F M,8 38,NINGUNO NINGUNO,SOLTERO UNIÓN LIBRE,ESTUDIANTE EMPLEADO,PRIMARIA LICENCIATURA,1.0,F,35,DIVORCIADO,EMPLEADO,LICENCIATURA,1109171
10,39,2018/10/03,22,2,M F,17 35,HIJO(A) ESPOSO (A),SOLTERO CASADO,ESTUDIANTE HOGAR,PREPARATORIA SECUNDARIA,1.0,M,38,CASADO,ALBAÑIL,SECUNDARIA,1109171
10,10,2018/10/05,15,1,F,26,CONCUBINO (A),UNIÓN LIBRE,COMERCIANTE,SECUNDARIA,1.0,M,26,UNIÓN LIBRE,NE,PRIMARIA,38306
10,18,2018/10/05,22,1,F,21,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,21,UNIÓN LIBRE,EMPLEADO,PRIMARIA,247370
10,18,2018/10/03,11,1,F,27,ESPOSO (A),CASADO,COMERCIANTE,PREPARATORIA,1.0,M,29,CASADO,EMPLEADO,SECUNDARIA,247370
10,18,2018/10/02,21,1,F,32,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,NE,NE,NE,NE,247370
10,18,2018/10/04,14,1,F,39,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,38,CASADO,NE,PREPARATORIA,247370
10,18,2018/10/04,4,1,F,25,CONCUBINO (A),SOLTERO,EMPLEADO,SECUNDARIA,1.0,M,27,UNIÓN LIBRE,NE,SECUNDARIA,247370
10,18,2018/10/02,23,1,F,36,NINGUNO,CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,31,CASADO,EMPLEADO,PREPARATORIA,247370
10,18,2018/10/04,20,1,F,23,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,25,UNIÓN LIBRE,DESEMPLEADO,PRIMARIA,247370
10,26,2018/10/05,16,1,F,14,HIJO(A),SOLTERO,SIN OFICIO,SECUNDARIA,2.0,M F,40 45,CASADO CASADO,EMPLEADO HOGAR,SECUNDARIA SECUNDARIA,682880
10,33,2018/10/06,0,1,F,43,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,51,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,79853
10,39,2018/10/06,6,1,M,86,NINGUNO,VIUDO,DESEMPLEADO,PRIMARIA,1.0,M,45,DIVORCIADO,EMPLEADO,SECUNDARIA,1109171
10,39,2018/10/05,14,1,F,41,EXESPOSO (A),DIVORCIADO,PRESTADOR DE SERVICIOS,TÉCNICO / COMERCIO,1.0,M,43,DIVORCIADO,EMPLEADO,LICENCIATURA,1109171
10,39,2018/10/04,11,1,F,43,ESPOSO (A),CASADO,PROFESIONISTA,LICENCIATURA,2.0,M M,27 45,UNIÓN LIBRE CASADO,NE PROFESIONISTA,PRIMARIA LICENCIATURA,1109171
10,46,2018/10/06,8,1,F,20,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,18,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,430143
10,48,2018/09/04,9,1,F,38,NINGUNO,CASADO,SIN OFICIO,PREPARATORIA,1.0,M,36 a 40,CASADO,NE,PREPARATORIA,296954
10,48,2018/10/05,16,1,F,38,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,43,CASADO,HOGAR,PREPARATORIA,296954
10,48,2018/09/18,18,1,F,69,HIJO(A),VIUDO,HOGAR,LICENCIATURA,1.0,M,41,SOLTERO,NE,LICENCIATURA,296954
10,48,2018/10/01,1,1,M,22,EXESPOSO (A),UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,25,UNIÓN LIBRE,NE,LICENCIATURA,296954
10,48,2018/10/03,7,1,M,49,NINGUNO,DIVORCIADO,SIN OFICIO,PREPARATORIA,1.0,M,23,SOLTERO,NE,SECUNDARIA,296954
10,48,2018/10/01,19,1,M,56,NINGUNO,UNIÓN LIBRE,SIN OFICIO,PREPARATORIA,1.0,F,26,SEPARADO,SIN OFICIO,SECUNDARIA,296954
10,18,2018/09/17,16,2,F F,10 14,MADRE MADRE,SOLTERO SOLTERO,SIN OFICIO SIN OFICIO,SECUNDARIA SECUNDARIA,2.0,M F,NE NE,NE NE,NE NE,NE NE,247370
10,6,2018/10/06,16,1,F,34,NINGUNO,UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,M,38,UNIÓN LIBRE,CHOFER,SECUNDARIA,597207
10,39,2018/10/02,13,1,F,17,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,23,UNIÓN LIBRE,ALBAÑIL,PRIMARIA,1109171
10,39,2018/10/03,6,1,F,28,NINGUNO,UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,27,UNIÓN LIBRE,OBRERO,SECUNDARIA,1109171
10,39,2018/09/30,18,1,F,31,NINGUNO,DIVORCIADO,ENFERMERO (A),LICENCIATURA,1.0,M,32,DIVORCIADO,NE,TÉCNICO / COMERCIO,1109171
10,46,2018/10/04,22,1,F,24,NINGUNO,CASADO,HOGAR,PREPARATORIA,1.0,M,25,CASADO,NE,PREPARATORIA,430143
10,4,2018/10/04,23,1,F,52,NINGUNO,CASADO,SIN OFICIO,TÉCNICO / COMERCIO,1.0,M,36 a 40,NE,NE,NE,34353
10,4,2018/10/04,20,1,M,71,NINGUNO,VIUDO,PRESTADOR DE SERVICIOS,PRIMARIA,1.0,M,36 a 40,SOLTERO,NE,SECUNDARIA,34353
10,4,2018/10/07,20,1,F,24,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,23,UNIÓN LIBRE,NE,SECUNDARIA,34353
10,4,2018/10/07,20,1,F,38,NINGUNO,UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,46,DIVORCIADO,NE,SECUNDARIA,34353
10,6,2018/09/16,22,1,F,36,NINGUNO,SOLTERO,OPERARIO,SECUNDARIA,1.0,M,38,CASADO,NE,PRIMARIA,597207
10,6,2018/09/23,14,1,F,37,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,35,UNIÓN LIBRE,CHOFER,SECUNDARIA,597207
10,6,2018/09/19,8,1,F,48,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,51 a 55,NE,NE,NE,597207
10,6,2018/10/06,21,1,F,33,UNION LIBRE,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,48,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,597207
10,6,2018/09/16,17,1,F,17,HERMANO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,19,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,597207
10,6,2018/10/07,16,1,M,32,NINGUNO,UNIÓN LIBRE,EMPLEADO,LICENCIATURA,1.0,F,30,DIVORCIADO,HOGAR,PREPARATORIA,597207
10,6,2018/09/19,14,1,F,24,ESPOSO (A),CASADO,SIN OFICIO,PRIMARIA,1.0,M,34,CASADO,SIN OFICIO,PRIMARIA,597207
10,6,2018/10/07,13,1,F,24,ESPOSO (A),CASADO,ESTUDIANTE,PREPARATORIA,1.0,M,26,CASADO,NE,PREPARATORIA,597207
10,9,2018/10/06,19,1,F,40,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,M,41 a 45,NE,NE,NE,95534
10,9,2018/10/07,13,1,F,27,NINGUNO,CASADO,SIN OFICIO,PRIMARIA,1.0,M,26 a 30,CASADO,NE,NE,95534
10,9,2018/10/07,1,1,F,24,NINGUNO,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1.0,M,31 a 35,NE,NE,NE,95534
10,9,2018/10/03,0,1,F,35,ESPOSO (A),DIVORCIADO,EMPLEADO,PREPARATORIA,1.0,M,36 a 40,CASADO,SIN OFICIO,SECUNDARIA,95534
10,11,2018/09/16,13,1,F,31,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,28,CASADO,EMPLEADO,SECUNDARIA,7757
10,14,2018/10/05,12,1,F,38,NINGUNO,CASADO,HOGAR,PRIMARIA,1.0,M,36 a 40,NE,NE,NE,34110
10,10,2018/10/03,11,1,M,34,ESPOSO (A),CASADO,EMPLEADO,PREPARATORIA,1.0,M,37,CASADO,NE,PREPARATORIA,38306
10,10,2018/09/29,19,1,F,27,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,31,CASADO,OBRERO,SECUNDARIA,38306
10,21,2018/09/30,2,1,F,46,NINGUNO,CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,53,CASADO,SIN OFICIO,PREPARATORIA,425148
10,21,2018/10/04,13,1,F,28,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,30,UNIÓN LIBRE,NE,SECUNDARIA,425148
10,21,2018/10/03,21,1,F,38,ESPOSO (A),CASADO,EMPLEADA DOMESTICA,SECUNDARIA,1.0,M,35,CASADO,NE,SECUNDARIA,425148
10,21,2018/09/30,6,1,F,36,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PRIMARIA,1.0,M,39,UNIÓN LIBRE,NE,NINGUNA,425148
10,18,2018/09/29,18,1,F,40,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,46,CASADO,NE,SECUNDARIA,247370
10,18,2018/10/07,13,1,F,18,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,35,UNIÓN LIBRE,ELECTRICISTA,PRIMARIA,247370
10,18,2018/10/02,1,1,F,46,ESPOSO (A),CASADO,SIN OFICIO,LICENCIATURA,1.0,M,45,CASADO,EMPLEADO,SECUNDARIA,247370
10,18,2018/08/18,21,1,F,24,NINGUNO,CASADO,SIN OFICIO,PREPARATORIA,1.0,M,32,CASADO,HOGAR,PREPARATORIA,247370
10,26,2018/10/05,18,1,M,34,NINGUNO,UNIÓN LIBRE,PRESTADOR DE SERVICIOS,SECUNDARIA,1.0,F,28,UNIÓN LIBRE,NE,PRIMARIA,682880
10,26,2018/10/06,19,1,F,69,ESPOSO (A),CASADO,SIN OFICIO,TÉCNICO / COMERCIO,1.0,M,62,CASADO,NE,NE,682880
10,26,2018/07/04,13,1,F,31,NINGUNO,DIVORCIADO,EMPLEADO,LICENCIATURA,1.0,M,36,DIVORCIADO,EMPLEADO,PREPARATORIA,682880
10,26,2018/10/03,23,1,F,17,MADRE,SOLTERO,SIN OFICIO,SECUNDARIA,1.0,F,41 a 45,NE,NE,NE,682880
10,26,2018/10/07,6,1,F,28,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,M,36 a 40,NE,NE,NE,682880
10,26,2018/10/07,3,1,M,21,NINGUNO,CASADO,EMPLEADO,SECUNDARIA,1.0,F,21 a 25,NE,NE,NE,682880
10,26,2018/10/05,23,1,F,36,ESPOSO (A),CASADO,EMPLEADO,POSGRADO,1.0,M,38,CASADO,COMERCIANTE,PREPARATORIA,682880
10,26,2018/10/05,18,1,F,28,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,31,CASADO,EMPLEADO,PREPARATORIA,682880
10,26,2018/10/07,0,1,F,45,ESPOSO (A),CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,46,NE,NE,NE,682880
10,26,2018/09/25,16,1,M,36,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,F,26 a 30,UNIÓN LIBRE,NE,NE,682880
10,26,2018/10/04,4,1,M,48,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,F,47,CASADO,COMERCIANTE,PREPARATORIA,682880
10,26,2018/10/07,13,1,M,34,HIJO(A),CASADO,EMPLEADO,SECUNDARIA,1.0,F,53,DIVORCIADO,EMPLEADO,TÉCNICO / COMERCIO,682880
10,26,2018/10/05,1,1,F,32,NINGUNO,SOLTERO,EMPLEADO,SECUNDARIA,1.0,M,26 a 30,NE,NE,NE,682880
10,26,2018/09/27,21,1,F,37,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,31 a 35,UNIÓN LIBRE,NE,NE,682880
10,47,2018/10/02,22,1,F,26,ESPOSO (A),CASADO,EMPLEADO,PRIMARIA,1.0,M,29,CASADO,NE,SECUNDARIA,13836
10,31,2018/10/06,3,1,F,49,ESPOSO (A),CASADO,EMPLEADO,TÉCNICO / COMERCIO,1.0,M,51,CASADO,CHOFER,SECUNDARIA,333481
10,31,2018/10/05,10,1,F,42,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,18,NE,NE,PRIMARIA,333481
10,31,2018/09/01,10,1,F,70,NINGUNO,CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,61,CASADO,NE,NE,333481
10,31,2018/10/05,20,1,F,24,PADRE,CASADO,EMPLEADO,PREPARATORIA,1.0,M,28,CASADO,NE,PRIMARIA,333481
10,31,2018/10/03,22,1,F,50,NINGUNO,UNIÓN LIBRE,SIN OFICIO,PRIMARIA,1.0,M,47,UNIÓN LIBRE,ALBAÑIL,SECUNDARIA,333481
10,31,2018/10/06,21,1,F,44,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,48,CASADO,PRESTADOR DE SERVICIOS,TÉCNICO / COMERCIO,333481
10,31,2018/10/07,11,1,F,42,NINGUNO,CASADO,MAESTRO(A),LICENCIATURA,1.0,M,50,CASADO,NE,SECUNDARIA,333481
10,31,2018/10/05,3,1,M,63,NINGUNO,VIUDO,PENSIONADO,SECUNDARIA,1.0,M,NE,NE,NE,NE,333481
10,31,2018/10/06,22,1,F,39,NINGUNO,SOLTERO,EMPLEADO,SECUNDARIA,1.0,M,37,SOLTERO,NE,SECUNDARIA,333481
10,31,2018/10/01,23,1,F,42,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,44,UNIÓN LIBRE,NE,PRIMARIA,333481
10,32,2018/09/29,21,1,F,35,NINGUNO,SOLTERO,EMPLEADO,PREPARATORIA,1.0,M,31 a 35,UNIÓN LIBRE,NE,NE,5238
10,33,2018/10/05,0,1,F,24,ESPOSO (A),CASADO,SIN OFICIO,SECUNDARIA,1.0,M,30,CASADO,EMPLEADO,SECUNDARIA,79853
10,38,2018/10/07,5,1,F,33,CONCUBINO (A),UNIÓN LIBRE,HOGAR,LICENCIATURA,1.0,M,40,UNIÓN LIBRE,JARDINERO,PRIMARIA,60829
10,39,2018/10/01,5,1,F,43,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,M,34,CASADO,EMPLEADO,SECUNDARIA,1109171
10,39,2018/08/19,19,1,F,30,NINGUNO,CASADO,HOGAR,PREPARATORIA,1.0,M,44,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1109171
10,39,2018/10/04,10,1,F,36,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,M,39,UNIÓN LIBRE,SIN OFICIO,PREPARATORIA,1109171
10,39,2018/10/05,8,1,F,29,HIJO(A),SOLTERO,EMPLEADO,POSGRADO,1.0,M,55,CASADO,MAESTRO(A),LICENCIATURA,1109171
10,39,2018/09/17,21,1,F,27,ESPOSO (A),CASADO,EMPLEADO,LICENCIATURA,1.0,M,22,CASADO,EMPLEADO,SECUNDARIA,1109171
10,39,2018/08/01,14,1,F,74,MADRE,VIUDO,HOGAR,PRIMARIA,1.0,M,50,SOLTERO,PENSIONADO,LICENCIATURA,1109171
10,41,2018/10/06,21,1,F,33,CONCUBINO (A),UNIÓN LIBRE,DESEMPLEADO,SECUNDARIA,1.0,M,28,NE,NE,NE,87168
10,41,2018/09/22,8,1,F,25,CONCUBINO (A),UNIÓN LIBRE,SIN OFICIO,LICENCIATURA,1.0,M,23,UNIÓN LIBRE,EMPLEADO,PREPARATORIA,87168
10,41,2018/09/18,20,1,F,32,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,35,CASADO,TAXISTA,SECUNDARIA,87168
10,41,2018/09/12,19,1,F,27,NINGUNO,SOLTERO,EMPLEADO,SECUNDARIA,0.0,,,,,,87168
10,41,2018/09/19,22,1,F,32,UNION LIBRE,DIVORCIADO,OPERARIO,SECUNDARIA,1.0,M,28,SOLTERO,EMPLEADO,SECUNDARIA,87168
10,41,2018/09/08,2,1,F,21,NINGUNO,CASADO,EMPLEADO,SECUNDARIA,1.0,M,24,CASADO,NE,PRIMARIA,87168
10,41,2018/09/20,23,1,F,31,ESPOSO (A),CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,30,CASADO,EMPLEADO,LICENCIATURA,87168
10,41,2018/09/08,23,1,F,22,CONCUBINO (A),SOLTERO,OBRERO,PREPARATORIA,1.0,M,25,SOLTERO,EMPLEADO,PREPARATORIA,87168
10,46,2018/09/30,15,1,F,66,NINGUNO,SOLTERO,HOGAR,PRIMARIA,1.0,M,61 a 70,SOLTERO,NE,NE,430143
10,46,2018/09/28,1,1,F,49,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,M,51 a 55,CASADO,NE,PRIMARIA,430143
10,46,2018/09/26,15,1,F,50,NINGUNO,CASADO,HOGAR,LICENCIATURA,1.0,M,68,CASADO,SIN OFICIO,LICENCIATURA,430143
10,46,2018/10/01,11,1,F,73,MADRE,VIUDO,HOGAR,LICENCIATURA,1.0,M,47,CASADO,NE,PREPARATORIA,430143
10,46,2018/09/20,0,1,F,49,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,M,68,NE,NE,NINGUNA,430143
10,46,2018/10/03,0,1,M,32,NINGUNO,SOLTERO,SIN OFICIO,LICENCIATURA,1.0,M,26,SOLTERO,SIN OFICIO,SECUNDARIA,430143
10,46,2018/09/30,14,1,F,81,HIJO(A),CASADO,HOGAR,PRIMARIA,1.0,F,51 a 55,SOLTERO,NE,PRIMARIA,430143
10,46,2018/10/03,21,1,F,49,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,48,NE,NE,NE,430143
10,46,2018/10/03,23,1,F,24,CONCUBINO (A),SOLTERO,EMPLEADO,SECUNDARIA,1.0,M,23,SOLTERO,NE,SECUNDARIA,430143
10,46,2018/09/25,6,1,F,29,EXESPOSO (A),SOLTERO,HOGAR,SECUNDARIA,1.0,M,35,NE,NE,NE,430143
10,46,2018/09/30,16,1,F,31,NINGUNO,CASADO,HOGAR,PRIMARIA,1.0,M,31,CASADO,OBRERO,SECUNDARIA,430143
10,46,2018/09/24,10,1,M,49,CONCUBINO (A),UNIÓN LIBRE,SIN OFICIO,PREPARATORIA,1.0,F,32,SEPARADO,HOGAR,SECUNDARIA,430143
10,48,2018/10/06,4,1,F,30,ESPOSO (A),CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,M,30,CASADO,SIN OFICIO,SECUNDARIA,296954
10,49,2018/09/10,23,1,F,27,EXESPOSO (A),UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,18,NE,NE,NE,42407
10,49,2018/09/30,13,1,F,22,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,21 a 25,UNIÓN LIBRE,NE,NE,42407
10,49,2018/09/23,14,1,F,25,NINGUNO,CASADO,SIN OFICIO,PREPARATORIA,1.0,M,24,CASADO,ELECTRICISTA,TÉCNICO / COMERCIO,42407
10,25,2018/09/28,16,1,F,21,NINGUNO,UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,26 a 30,NE,NE,NE,67294
10,25,2018/09/30,19,1,F,33,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,38,CASADO,OBRERO,PRIMARIA,67294
